city,city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours,target
city_103,0.92,,No relevent experience,Full time course,Graduate,STEM,4,,,1,75,1.0
city_103,0.92,Male,Has relevent experience,no_enrollment,,,>20,,,>4,150,1.0
city_61,0.913,Male,Has relevent experience,no_enrollment,Masters,STEM,11,50-99,Pvt Ltd,1,67,0.0
city_100,0.887,Male,No relevent experience,no_enrollment,High School,,>20,10000+,Pvt Ltd,>4,33,0.0
city_16,0.91,Male,No relevent experience,no_enrollment,Graduate,STEM,18,5000-9999,Pvt Ltd,2,99,0.0
city_150,0.698,Male,No relevent experience,no_enrollment,High School,,2,,,never,64,0.0
city_45,0.89,,No relevent experience,Full time course,Graduate,STEM,8,,,2,28,0.0
city_114,0.926,Female,Has relevent experience,no_enrollment,Masters,STEM,>20,500-999,Pvt Ltd,>4,108,1.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,10,10000+,Pvt Ltd,1,20,0.0
city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,10,10-49,Funded Startup,1,144,0.0
city_136,0.897,Female,Has relevent experience,no_enrollment,Masters,STEM,>20,100-500,Pvt Ltd,>4,10,0.0
city_128,0.527,Male,No relevent experience,Full time course,High School,,4,,,never,160,1.0
city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,<10,Pvt Ltd,>4,300,0.0
city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,1000-4999,Pvt Ltd,1,95,0.0
city_21,0.624,Female,Has relevent experience,no_enrollment,Masters,STEM,<1,100-500,Pvt Ltd,,330,1.0
city_99,0.915,,Has relevent experience,Full time course,Graduate,STEM,5,10000+,Public Sector,1,26,0.0
city_160,0.92,Female,No relevent experience,Full time course,High School,,2,,,never,86,0.0
city_103,0.92,Male,No relevent experience,no_enrollment,Masters,STEM,>20,,,>4,47,1.0
city_73,0.754,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,100-500,Public Sector,4,28,0.0
city_21,0.624,Male,Has relevent experience,Full time course,Masters,STEM,17,10000+,Pvt Ltd,1,129,1.0
city_103,0.92,,Has relevent experience,no_enrollment,Graduate,STEM,15,,Pvt Ltd,1,69,0.0
city_75,0.939,Male,No relevent experience,no_enrollment,High School,,<1,,,never,11,0.0
city_73,0.754,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,50-99,Funded Startup,4,40,0.0
city_16,0.91,,Has relevent experience,no_enrollment,Masters,Humanities,4,10-49,Pvt Ltd,4,72,1.0
city_71,0.884,Female,Has relevent experience,no_enrollment,Graduate,STEM,5,10-49,Funded Startup,1,94,0.0
city_103,0.92,Female,No relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,1,102,0.0
city_160,0.92,,No relevent experience,no_enrollment,Masters,STEM,8,50-99,Pvt Ltd,4,57,0.0
city_45,0.89,Male,Has relevent experience,Full time course,Graduate,STEM,2,<10,Early Stage Startup,1,21,0.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,100-500,,1,75,1.0
city_16,0.91,,Has relevent experience,no_enrollment,Graduate,STEM,14,,Pvt Ltd,1,45,0.0
city_103,0.92,Female,No relevent experience,no_enrollment,Graduate,Business Degree,3,100-500,Pvt Ltd,2,127,0.0
city_114,0.926,Male,Has relevent experience,no_enrollment,Phd,STEM,19,,,3,162,0.0
city_21,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,6,10-49,Pvt Ltd,never,118,0.0
city_98,0.949,Male,No relevent experience,Full time course,Graduate,STEM,1,1000-4999,Pvt Ltd,never,3,1.0
city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,7,100-500,Pvt Ltd,2,80,0.0
city_160,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,9,,,2,55,1.0
city_115,0.789,,No relevent experience,no_enrollment,Graduate,STEM,5,,,never,139,1.0
city_71,0.884,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,<10,,1,80,0.0
city_50,0.8959999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,50-99,Pvt Ltd,>4,29,1.0
city_103,0.92,Female,No relevent experience,no_enrollment,Masters,STEM,>20,50-99,Other,>4,162,1.0
city_116,0.743,Female,Has relevent experience,Full time course,Graduate,STEM,3,1000-4999,Pvt Ltd,1,44,0.0
city_65,0.802,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,1,11,0.0
city_40,0.7759999999999999,Male,No relevent experience,Full time course,Graduate,STEM,7,,,never,1,0.0
city_16,0.91,Female,Has relevent experience,no_enrollment,Graduate,STEM,4,10000+,Other,1,47,0.0
city_73,0.754,Male,Has relevent experience,no_enrollment,Masters,STEM,10,10000+,Pvt Ltd,1,10,0.0
city_21,0.624,,Has relevent experience,no_enrollment,Graduate,STEM,9,500-999,Pvt Ltd,>4,43,0.0
city_103,0.92,Male,No relevent experience,no_enrollment,Masters,STEM,18,10000+,Pvt Ltd,>4,43,1.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,100-500,Funded Startup,1,328,0.0
city_21,0.624,,Has relevent experience,no_enrollment,Graduate,STEM,10,50-99,Pvt Ltd,1,90,0.0
city_73,0.754,Male,Has relevent experience,no_enrollment,High School,,11,,,1,18,0.0
city_103,0.92,Male,Has relevent experience,,Graduate,STEM,6,50-99,Pvt Ltd,1,24,0.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Humanities,10,50-99,Pvt Ltd,1,90,0.0
city_16,0.91,,Has relevent experience,no_enrollment,Graduate,STEM,15,1000-4999,Pvt Ltd,>4,60,0.0
city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,500-999,Pvt Ltd,never,84,1.0
city_89,0.925,,Has relevent experience,no_enrollment,Masters,STEM,19,<10,Pvt Ltd,>4,6,0.0
city_74,0.579,,Has relevent experience,Full time course,Graduate,STEM,1,<10,,1,101,0.0
city_16,0.91,Male,No relevent experience,Full time course,Graduate,STEM,5,,,never,32,0.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,1,24,1.0
city_64,0.6659999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,50-99,Pvt Ltd,4,31,0.0
city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,100-500,Pvt Ltd,1,101,0.0
city_28,0.939,Male,Has relevent experience,no_enrollment,Masters,STEM,9,10000+,Pvt Ltd,2,54,0.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,50-99,Funded Startup,1,14,0.0
city_136,0.897,Male,No relevent experience,no_enrollment,,,5,,,never,12,0.0
city_102,0.804,Female,Has relevent experience,no_enrollment,Masters,STEM,9,10-49,,1,210,0.0
city_41,0.8270000000000001,,Has relevent experience,Part time course,Graduate,STEM,3,10000+,Pvt Ltd,2,8,1.0
city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,,,1,7,0.0
city_23,0.899,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,50-99,Pvt Ltd,>4,7,0.0
city_173,0.878,Male,Has relevent experience,Part time course,High School,,5,<10,Pvt Ltd,1,50,0.0
city_11,0.55,,Has relevent experience,no_enrollment,Graduate,STEM,10,50-99,Pvt Ltd,1,158,0.0
city_73,0.754,Male,No relevent experience,Part time course,High School,,3,,,1,60,1.0
city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,,,1,110,0.0
city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,<10,Pvt Ltd,1,17,0.0
city_103,0.92,Male,Has relevent experience,Part time course,Graduate,STEM,17,5000-9999,Pvt Ltd,>4,15,0.0
city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,5000-9999,Pvt Ltd,>4,108,0.0
city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,100-500,Pvt Ltd,1,44,0.0
city_136,0.897,,Has relevent experience,no_enrollment,Masters,STEM,7,100-500,Public Sector,2,22,0.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,10000+,Pvt Ltd,>4,22,0.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,1000-4999,,1,21,0.0
city_21,0.624,,Has relevent experience,no_enrollment,Graduate,STEM,6,100-500,Pvt Ltd,1,80,1.0
city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,8,100-500,Pvt Ltd,1,52,0.0
city_114,0.926,Female,Has relevent experience,no_enrollment,Graduate,STEM,15,50-99,,never,9,0.0
city_103,0.92,,No relevent experience,no_enrollment,Masters,STEM,<1,,,3,59,1.0
city_40,0.7759999999999999,,Has relevent experience,Full time course,Graduate,STEM,>20,1000-4999,Pvt Ltd,4,132,0.0
city_10,0.895,Male,Has relevent experience,Part time course,Masters,STEM,16,500-999,Pvt Ltd,>4,45,0.0
city_136,0.897,,Has relevent experience,Full time course,Graduate,STEM,,10-49,NGO,,26,1.0
city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,100-500,Pvt Ltd,1,34,0.0
city_21,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,8,10000+,Pvt Ltd,3,92,0.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,2,19,0.0
city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,10-49,Pvt Ltd,1,14,0.0
city_46,0.762,Male,Has relevent experience,no_enrollment,Graduate,Business Degree,>20,50-99,Pvt Ltd,1,42,0.0
city_65,0.802,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,10000+,Pvt Ltd,1,19,0.0
city_21,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,6,,,1,144,0.0
city_64,0.6659999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,100-500,Pvt Ltd,2,37,0.0
city_21,0.624,Male,No relevent experience,no_enrollment,High School,,2,,,never,49,0.0
city_90,0.698,,Has relevent experience,no_enrollment,Graduate,STEM,13,,,1,37,0.0
city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,10,1000-4999,Pvt Ltd,4,45,0.0
city_136,0.897,Male,Has relevent experience,no_enrollment,,,10,10-49,Pvt Ltd,1,108,0.0
city_102,0.804,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,500-999,Pvt Ltd,2,103,0.0
city_90,0.698,Male,Has relevent experience,Part time course,Graduate,STEM,9,,,1,42,0.0
city_83,0.923,Female,Has relevent experience,no_enrollment,Graduate,STEM,10,100-500,Pvt Ltd,>4,24,0.0
city_36,0.893,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,,,2,10,0.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,5000-9999,Pvt Ltd,2,11,0.0
city_100,0.887,,Has relevent experience,no_enrollment,Graduate,STEM,5,50-99,Pvt Ltd,1,324,0.0
city_114,0.926,Male,Has relevent experience,no_enrollment,High School,,>20,,,1,40,1.0
city_104,0.924,Male,Has relevent experience,Part time course,Graduate,STEM,7,<10,Early Stage Startup,1,20,0.0
city_16,0.91,Male,No relevent experience,no_enrollment,Graduate,Humanities,14,10-49,Pvt Ltd,>4,45,0.0
city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,2,50-99,Pvt Ltd,1,65,0.0
city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,3,64,0.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,100-500,Pvt Ltd,2,15,0.0
city_173,0.878,Male,Has relevent experience,Full time course,Graduate,STEM,10,,,4,53,1.0
city_136,0.897,,No relevent experience,Full time course,Masters,STEM,4,,,1,51,1.0
city_160,0.92,Female,Has relevent experience,no_enrollment,Graduate,Humanities,3,<10,Funded Startup,2,33,0.0
city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,50-99,Pvt Ltd,>4,17,0.0
city_103,0.92,,Has relevent experience,no_enrollment,,,5,50-99,Pvt Ltd,1,60,0.0
city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10-49,Pvt Ltd,1,6,0.0
city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,,Pvt Ltd,1,69,1.0
city_123,0.738,Male,No relevent experience,Full time course,High School,,1,,,,42,1.0
city_136,0.897,Male,Has relevent experience,no_enrollment,Phd,STEM,11,10000+,Pvt Ltd,never,59,0.0
city_100,0.887,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,,,2,6,1.0
city_78,0.579,,No relevent experience,Full time course,Graduate,STEM,<1,,,never,6,1.0
city_21,0.624,Male,No relevent experience,no_enrollment,High School,,4,,Pvt Ltd,never,21,1.0
city_75,0.939,Male,No relevent experience,no_enrollment,,,10,<10,Pvt Ltd,>4,25,0.0
city_103,0.92,,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,>4,157,0.0
city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,1000-4999,Pvt Ltd,2,22,0.0
city_21,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,4,,,1,94,0.0
city_103,0.92,,No relevent experience,no_enrollment,Primary School,,2,10-49,Early Stage Startup,1,13,0.0
city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,6,10000+,Pvt Ltd,1,10,0.0
city_24,0.698,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,,,2,9,0.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,50-99,Public Sector,1,51,0.0
city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,50-99,Pvt Ltd,>4,64,0.0
city_104,0.924,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,10-49,Funded Startup,1,17,0.0
city_28,0.939,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,5000-9999,Pvt Ltd,4,4,0.0
city_67,0.855,Female,No relevent experience,Full time course,Graduate,STEM,3,,,1,21,0.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,5000-9999,Pvt Ltd,2,25,0.0
city_41,0.8270000000000001,Male,Has relevent experience,Part time course,Graduate,STEM,14,,,1,44,0.0
city_24,0.698,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,10-49,Pvt Ltd,>4,9,0.0
city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,2,118,0.0
city_21,0.624,Male,No relevent experience,Full time course,High School,,6,,,never,37,1.0
city_114,0.926,,Has relevent experience,no_enrollment,Masters,Other,11,10000+,Pvt Ltd,1,39,0.0
city_160,0.92,Male,Has relevent experience,no_enrollment,High School,,>20,<10,Pvt Ltd,>4,160,0.0
city_97,0.925,,Has relevent experience,no_enrollment,Masters,STEM,>20,1000-4999,Pvt Ltd,4,53,0.0
city_28,0.939,Male,No relevent experience,no_enrollment,Graduate,STEM,4,50-99,Pvt Ltd,1,97,0.0
city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,1000-4999,Other,>4,67,0.0
city_165,0.903,,No relevent experience,,,,<1,,,never,84,0.0
city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,<10,Pvt Ltd,1,119,0.0
city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,50-99,Pvt Ltd,1,144,0.0
city_61,0.913,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,,,never,16,0.0
city_21,0.624,Female,Has relevent experience,no_enrollment,Graduate,STEM,5,10000+,Pvt Ltd,never,26,1.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,<10,Public Sector,2,55,0.0
city_160,0.92,,Has relevent experience,Full time course,Graduate,STEM,12,500-999,Pvt Ltd,1,10,0.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,>4,62,0.0
city_103,0.92,Male,Has relevent experience,Part time course,Graduate,STEM,4,1000-4999,Pvt Ltd,1,66,0.0
city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,15,5000-9999,NGO,>4,4,1.0
city_142,0.727,,Has relevent experience,no_enrollment,Graduate,STEM,6,50-99,Pvt Ltd,1,34,0.0
city_21,0.624,,No relevent experience,Full time course,High School,,3,,,never,17,1.0
city_114,0.926,Male,No relevent experience,Full time course,High School,,3,,,1,116,0.0
city_162,0.767,Male,Has relevent experience,no_enrollment,Masters,STEM,13,100-500,Public Sector,2,12,0.0
city_145,0.555,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,>4,7,1.0
city_99,0.915,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,1,75,0.0
city_61,0.913,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,>4,41,0.0
city_114,0.926,,Has relevent experience,no_enrollment,Masters,STEM,>20,,,1,68,0.0
city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,1,18,0.0
city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,,,>4,131,0.0
city_173,0.878,Male,Has relevent experience,no_enrollment,High School,,16,100-500,Funded Startup,1,22,0.0
city_103,0.92,,Has relevent experience,no_enrollment,Masters,STEM,3,10000+,Pvt Ltd,1,50,0.0
city_11,0.55,Female,Has relevent experience,no_enrollment,Graduate,STEM,5,50-99,Pvt Ltd,2,47,1.0
city_103,0.92,Male,No relevent experience,Full time course,High School,,8,,,1,3,1.0
city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,,,1,12,0.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,,Public Sector,3,21,0.0
city_21,0.624,,No relevent experience,Full time course,Graduate,STEM,2,<10,Early Stage Startup,never,88,0.0
city_134,0.698,,Has relevent experience,,,,>20,,,,51,0.0
city_75,0.939,Male,Has relevent experience,no_enrollment,Masters,STEM,9,100-500,Pvt Ltd,1,94,0.0
city_116,0.743,,Has relevent experience,Full time course,Masters,STEM,15,,,1,72,1.0
city_11,0.55,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,50-99,Pvt Ltd,1,156,1.0
city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,Other,11,10000+,Pvt Ltd,1,21,1.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,>4,107,0.0
city_19,0.682,Male,No relevent experience,Full time course,Graduate,STEM,2,,,1,68,1.0
city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,500-999,Public Sector,4,204,0.0
city_160,0.92,,Has relevent experience,no_enrollment,Graduate,STEM,11,1000-4999,Pvt Ltd,>4,23,0.0
city_21,0.624,Male,No relevent experience,no_enrollment,Graduate,STEM,6,10000+,Pvt Ltd,4,11,1.0
city_57,0.866,Male,Has relevent experience,no_enrollment,Masters,STEM,17,,,2,25,0.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,16,10000+,Public Sector,2,21,0.0
city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,500-999,Pvt Ltd,1,80,0.0
city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,Other,5,50-99,Pvt Ltd,1,72,0.0
city_123,0.738,Male,Has relevent experience,Full time course,Graduate,STEM,15,,,never,57,1.0
city_21,0.624,Male,Has relevent experience,Full time course,Masters,STEM,2,10-49,Pvt Ltd,1,246,1.0
city_160,0.92,,Has relevent experience,Part time course,Graduate,STEM,6,50-99,Funded Startup,1,23,0.0
city_149,0.6890000000000001,,Has relevent experience,Full time course,Graduate,STEM,6,50-99,Pvt Ltd,4,54,0.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,Public Sector,1,140,1.0
city_27,0.848,,Has relevent experience,no_enrollment,Graduate,STEM,5,500-999,,,56,0.0
city_103,0.92,Male,Has relevent experience,Part time course,Graduate,STEM,>20,,,>4,7,1.0
city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,7,,,>4,109,1.0
city_61,0.913,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,10-49,,2,30,0.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Arts,>20,10-49,Early Stage Startup,2,43,0.0
city_78,0.579,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,50-99,Pvt Ltd,1,10,1.0
city_97,0.925,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,500-999,Pvt Ltd,2,188,0.0
city_102,0.804,Male,Has relevent experience,no_enrollment,Masters,Other,11,<10,Pvt Ltd,1,22,0.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,10000+,Other,2,122,0.0
city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,Other,3,<10,Funded Startup,1,60,0.0
city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,20,,,>4,104,0.0
city_103,0.92,Male,No relevent experience,Full time course,Graduate,STEM,9,10000+,Pvt Ltd,1,16,0.0
city_75,0.939,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,10000+,Pvt Ltd,2,22,0.0
city_89,0.925,Male,No relevent experience,Full time course,Graduate,Humanities,2,,,1,68,0.0
city_67,0.855,,Has relevent experience,no_enrollment,Masters,STEM,20,100-500,Pvt Ltd,2,56,0.0
